mode,route_id,o_zone_id,d_zone_id,unique_route_id,prob,node_ids,link_ids,distance_mile,total_distance_km,total_free_flow_travel_time,total_travel_time,route_key,volume,
sov,0,7,29,1,1,7;239;351;115;358;213;349;208;366;29,20;347;503;204;531;309;499;305;557,0.344792,0.55477,0.673863,0.673863,2235_3275,1.6835
sov,0,8,2,1,1,8;337;338;328;352;204;201;351;115;358;213;349;2,22;481;483;469;507;302;299;503;204;531;309;497,0.413443,0.66523,0.901155,0.90116,3156_4607,5.0506
sov,0,8,5,1,1,8;337;338;328;352;204;201;351;357;354;107;64;5,22;481;483;469;507;302;299;506;528;515;195;124,0.53018,0.85306,1.10767,1.10767,3006_4431,3.367
sov,0,8,6,1,1,8;337;338;328;352;204;201;351;357;354;355;53;6,22;481;483;469;507;302;299;506;528;517;519;103,0.625581,1.00656,1.27049,1.27049,3244_4736,5.0506
sov,0,8,7,1,1,8;7,21,0.0970541,0.15616,0.31232,0.31232,15_21,1.6835
sov,0,8,15,1,1,8;337;338;328;352;207;353;65;110;196;180;350;15,22;481;483;469;508;304;513;129;201;294;279;501,0.500168,0.80477,0.913555,0.913555,2839_4184,3.367
sov,0,8,16,1,1,8;337;338;328;352;207;353;65;110;196;180;55;153;177;359;60;16,22;481;483;469;508;304;513;129;201;294;278;107;249;274;533;117,0.620367,0.99817,1.41628,1.41628,3294_4962,3.367
sov,0,8,18,1,1,8;337;338;328;352;204;201;351;115;358;213;349;208;366;217;220;18,22;481;483;469;507;302;299;503;204;531;309;499;305;560;313;316,0.493773,0.79448,1.02106,1.02106,4183_6103,1.6835
sov,0,8,23,1,1,8;337;338;23,22;481;482,0.104375,0.16794,0.33588,0.33588,706_985,3.367
sov,0,8,25,1,1,8;337;338;328;352;207;353;65;110;196;180;55;153;177;359;80;25,22;481;483;469;508;304;513;129;201;294;278;107;249;274;535;149,0.547688,0.88123,1.07098,1.07098,3323_4996,1.6835
sov,0,8,29,1,1,8;337;338;328;352;204;201;351;115;358;213;349;208;366;29,22;481;483;469;507;302;299;503;204;531;309;499;305;557,0.454779,0.73174,0.956468,0.956468,3757_5471,1.6835
sov,0,9,10,1,1,9;10,23,0.0753387,0.12122,0.24244,0.24244,19_23,3.4306
sov,0,9,25,1,1,9;25,24,0.141417,0.22754,0.45508,0.45508,34_24,3.4306
sov,0,9,26,1,1,9;26,25,0.00346799,0.00558,0.01116,0.01116,35_25,3.4306
sov,0,10,9,1,1,10;9,26,0.0753387,0.12122,0.24244,0.24244,19_26,3.367
sov,0,11,12,1,1,11;12,27,0.000515848,0.00083,0.00166,0.00166,23_27,3.367
sov,0,12,11,1,1,12;11,28,0.000515848,0.00083,0.00166,0.00166,23_28,3.4306
sov,0,12,13,1,1,12;13,29,0.0957116,0.154,0.308,0.308,25_29,3.4306
sov,0,12,23,1,1,12;23,30,0.0669795,0.10777,0.21554,0.21554,35_30,6.8611
sov,0,12,24,1,1,12;24,31,0.000316967,0.00051,0.00102,0.00102,36_31,3.4306
sov,0,13,2,1,1,13;335;337;338;328;352;204;201;351;115;358;213;349;2,33;478;481;483;469;507;302;299;503;204;531;309;497,0.474015,0.76269,1.04732,1.04732,3496_5096,5.0506
sov,0,13,5,1,1,13;335;337;338;328;352;204;201;351;357;354;107;64;5,33;478;481;483;469;507;302;299;506;528;515;195;124,0.590752,0.95052,1.25383,1.25383,3346_4920,3.367
sov,0,13,6,1,1,13;335;337;338;328;352;204;201;351;357;354;355;53;6,33;478;481;483;469;507;302;299;506;528;517;519;103,0.686153,1.10402,1.41665,1.41666,3584_5225,5.0506
sov,0,13,7,1,1,13;335;331;332;302;238;237;7,33;477;473;474;430;343;340,0.171417,0.27581,0.454148,0.454148,1795_2570,1.6835
sov,0,13,8,1,1,13;335;337;338;328;336;8,33;478;481;483;468;479,0.0773151,0.1244,0.200045,0.200045,1695_2422,1.6835
sov,0,13,12,1,1,13;12,32,0.0957116,0.154,0.308,0.308,25_32,3.367
sov,0,13,15,1,1,13;335;337;338;328;352;207;353;65;110;196;180;350;15,33;478;481;483;469;508;304;513;129;201;294;279;501,0.56074,0.90223,1.05972,1.05972,3179_4673,3.367
sov,0,13,16,1,1,13;335;337;338;328;352;207;353;65;110;196;180;55;153;177;359;60;16,33;478;481;483;469;508;304;513;129;201;294;278;107;249;274;533;117,0.680938,1.09563,1.56244,1.56245,3634_5451,3.367
sov,0,13,18,1,1,13;335;337;338;328;352;204;201;351;115;358;213;349;208;366;217;220;18,33;478;481;483;469;507;302;299;503;204;531;309;499;305;560;313;316,0.554344,0.89194,1.16722,1.16722,4523_6592,1.6835
sov,0,13,23,1,1,13;335;337;338;23,33;478;481;482,0.164947,0.2654,0.482045,0.482045,1046_1474,3.367
sov,0,13,25,1,1,13;335;337;338;328;352;207;353;65;110;196;180;55;153;177;359;80;25,33;478;481;483;469;508;304;513;129;201;294;278;107;249;274;535;149,0.60826,0.97869,1.21714,1.21714,3663_5485,1.6835
sov,0,13,29,1,1,13;335;337;338;328;352;204;201;351;115;358;213;349;208;366;29,33;478;481;483;469;507;302;299;503;204;531;309;499;305;557,0.515351,0.8292,1.10263,1.10263,4097_5960,1.6835
sov,0,15,2,1,1,15;359;177;153;350;167;111;102;197;198;353;203;199;200;202;205;352;204;201;351;115;358;213;349;2,35;536;273;250;502;265;203;185;295;296;514;301;297;298;300;303;507;302;299;503;204;531;309;497,0.825649,1.32847,1.6789,1.67891,5336_8005,10.2917
sov,0,15,5,1,1,15;359;177;153;350;167;111;102;197;198;353;203;199;200;202;205;352;204;201;351;357;354;107;64;5,35;536;273;250;502;265;203;185;295;296;514;301;297;298;300;303;507;302;299;506;528;515;195;124,0.942387,1.5163,1.88541,1.88541,5186_7829,6.8611
sov,0,15,6,1,1,15;359;177;153;350;167;111;102;197;198;353;203;199;200;202;205;352;204;201;351;357;354;355;53;6,35;536;273;250;502;265;203;185;295;296;514;301;297;298;300;303;507;302;299;506;528;517;519;103,1.03779,1.6698,2.04824,2.04824,5424_8134,10.2917
sov,0,15,7,1,1,15;359;177;153;350;167;111;102;197;198;353;203;199;200;202;205;352;204;201;351;239;7,35;536;273;250;502;265;203;185;295;296;514;301;297;298;300;303;507;302;299;504;346,0.658626,1.05973,1.29555,1.29555,4545_6811,3.4306
sov,0,15,8,1,1,15;359;177;153;350;167;111;102;197;198;353;203;199;200;202;205;352;328;336;8,35;536;273;250;502;265;203;185;295;296;514;301;297;298;300;303;509;468;479,0.560709,0.90218,1.14963,1.14963,4215_6309,3.4306
sov,0,15,16,1,1,15;16,34,0.0569111,0.09157,0.0686775,0.0686775,31_34,6.8611
sov,0,15,18,1,1,15;359;177;153;350;167;111;102;197;198;353;203;199;200;202;205;352;204;201;351;115;358;213;349;208;366;217;220;18,35;536;273;250;502;265;203;185;295;296;514;301;297;298;300;303;507;302;299;503;204;531;309;499;305;560;313;316,0.905979,1.45772,1.79881,1.79881,6363_9501,3.4306
sov,0,15,23,1,1,15;359;177;153;350;167;111;102;197;198;353;23,35;536;273;250;502;265;203;185;295;296;511,0.46179,0.74302,1.0035,1.0035,2205_3351,6.8611
sov,0,15,25,1,1,15;359;80;25,35;535;149,0.170597,0.27449,0.437561,0.437561,479_719,3.4306
sov,0,15,29,1,1,15;359;177;153;350;167;111;102;197;198;353;203;199;200;202;205;352;204;201;351;115;358;213;349;208;366;29,35;536;273;250;502;265;203;185;295;296;514;301;297;298;300;303;507;302;299;503;204;531;309;499;305;557,0.866986,1.39498,1.73422,1.73422,5937_8869,3.4306
sov,0,16,17,1,1,16;17,36,0.0201305,0.03239,0.0242925,0.0242925,33_36,20.5831
sov,0,17,2,1,1,17;356;78;350;167;111;102;197;198;353;203;199;200;202;205;352;204;201;351;115;358;213;349;2,37;523;148;502;265;203;185;295;296;514;301;297;298;300;303;507;302;299;503;204;531;309;497,0.86706,1.3951,1.49546,1.49547,5083_7619,33.3949
sov,0,17,5,1,1,17;356;78;350;167;111;102;197;198;353;203;199;200;202;205;352;204;201;351;357;354;107;64;5,37;523;148;502;265;203;185;295;296;514;301;297;298;300;303;507;302;299;506;528;515;195;124,0.983797,1.58293,1.70197,1.70197,4933_7443,22.2633
sov,0,17,6,1,1,17;356;78;350;167;111;102;197;198;353;203;199;200;202;205;352;204;201;351;357;354;355;53;6,37;523;148;502;265;203;185;295;296;514;301;297;298;300;303;507;302;299;506;528;517;519;103,1.0792,1.73643,1.8648,1.8648,5171_7748,33.3949
sov,0,17,7,1,1,17;356;78;350;167;111;102;197;198;353;203;199;200;202;205;352;204;201;351;239;7,37;523;148;502;265;203;185;295;296;514;301;297;298;300;303;507;302;299;504;346,0.700037,1.12636,1.11211,1.11211,4292_6425,11.1316
sov,0,17,8,1,1,17;356;78;350;167;111;102;197;198;353;203;199;200;202;205;352;328;336;8,37;523;148;502;265;203;185;295;296;514;301;297;298;300;303;509;468;479,0.602119,0.96881,0.966188,0.966188,3962_5923,11.1316
sov,0,17,15,1,1,17;356;78;15,37;523;147,0.125333,0.20166,0.171733,0.171733,466_707,22.2633
sov,0,17,16,1,1,17;356;78;350;167;111;102;65;110;196;180;55;153;177;359;60;16,37;523;148;502;265;203;184;129;201;294;278;107;249;274;533;117,0.688745,1.10819,1.26386,1.26386,2552_4044,22.2633
sov,0,17,18,1,1,17;356;78;350;167;111;102;197;198;353;203;199;200;202;205;352;204;201;351;115;358;213;349;208;366;217;220;18,37;523;148;502;265;203;185;295;296;514;301;297;298;300;303;507;302;299;503;204;531;309;499;305;560;313;316,0.94739,1.52435,1.61537,1.61537,6110_9115,11.1316
sov,0,17,23,1,1,17;356;78;350;167;111;102;197;198;353;23,37;523;148;502;265;203;185;295;296;511,0.503201,0.80965,0.820058,0.820059,1952_2965,22.2633
sov,0,17,25,1,1,17;356;78;350;167;111;102;65;110;196;180;55;153;177;359;80;25,37;523;148;502;265;203;184;129;201;294;278;107;249;274;535;149,0.616066,0.99125,0.918561,0.918561,2581_4078,11.1316
sov,0,17,29,1,1,17;356;78;350;167;111;102;197;198;353;203;199;200;202;205;352;204;201;351;115;358;213;349;208;366;29,37;523;148;502;265;203;185;295;296;514;301;297;298;300;303;507;302;299;503;204;531;309;499;305;557,0.908397,1.46161,1.55078,1.55078,5684_8483,11.1316
sov,0,18,2,1,1,18;212;366;168;349;2,39;308;559;266;497,0.215078,0.34606,0.4604,0.460405,1115_1669,5.0506
sov,0,18,5,1,1,18;212;366;168;349;211;358;63;64;5,39;308;559;266;500;307;529;121;124,0.494991,0.79644,1.10411,1.10411,1814_2753,3.367
sov,0,18,6,1,1,18;212;366;168;349;211;358;63;64;53;6,39;308;559;266;500;307;529;121;125;103,0.590572,0.95023,1.3348,1.3348,1868_2857,5.0506
sov,0,18,7,1,1,18;212;366;168;349;211;358;210;351;239;7,39;308;559;266;500;307;530;306;504;346,0.380199,0.61174,0.745075,0.745075,2489_3665,1.6835
sov,0,18,8,1,1,18;212;366;168;349;211;358;210;351;352;328;336;8,39;308;559;266;500;307;530;306;505;509;468;479,0.481268,0.77436,0.999363,0.999363,3267_4776,1.6835
sov,0,18,15,1,1,18;212;366;168;349;211;358;210;351;352;207;353;65;110;196;180;350;15,39;308;559;266;500;307;530;306;505;508;304;513;129;201;294;279;501,0.832933,1.34019,1.54104,1.54104,4071_6049,3.367
